Symbol,Name,Country,IPO Year,Volume,Sector,Industry
fnch,Finch Therapeutics Group Inc.,United States,2021,24138,Health Care,Major Pharmaceuticals
fnhc,FedNat Holding Company,United States,NA,219605,Finance,Property-Casualty Insurers
fnko,Funko Inc. Class A,United States,2017,1223506,Consumer Non-Durables,Recreational Products/Toys
fnlc,First Bancorp Inc  (ME),United States,NA,20465,Finance,Major Banks
fnwb,First Northwest Bancorp,United States,2015,25555,Finance,Banks
focs,Focus Financial Partners Inc. Class A,United States,2018,367904,Finance,Investment Bankers/Brokers/Service
fold,Amicus Therapeutics Inc.,United States,2007,1603734,Health Care,Major Pharmaceuticals
fonr,Fonar Corporation,United States,1981,33832,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
fora,Forian Inc.,United States,NA,46673,Technology,Computer Software: Prepackaged Software
ford,Forward Industries Inc.,United States,NA,70728,NA,NA
fore,Foresight Acquisition Corp. Class A,United States,2021,14408,Finance,Business Services
form,FormFactor Inc. FormFactor Inc.,United States,2003,273411,Technology,Semiconductors
forr,Forrester Research Inc.,United States,1996,28390,Consumer Services,EDP Services
fosl,Fossil Group Inc.,United States,1993,337474,Consumer Non-Durables,Consumer Specialties
fox,Fox Corporation Class B,United States,NA,781253,Consumer Services,Broadcasting
foxa,Fox Corporation Class A,United States,NA,1831229,Consumer Services,Broadcasting
foxf,Fox Factory Holding Corp.,United States,2013,676117,Consumer Non-Durables,Motor Vehicles
foxw,FoxWayne Enterprises Acquisition Corp. Class A,United States,2021,3702,NA,NA
fpay,FlexShopper Inc.,United States,NA,416274,Consumer Services,Consumer Electronics/Video Chains
fraf,Franklin Financial Services Corporation,United States,NA,14006,Finance,Major Banks
frba,First Bank,United States,2013,35543,NA,NA
frbk,Republic First Bancorp Inc.,United States,NA,639890,Finance,Major Banks
freq,Frequency Therapeutics Inc.,United States,2019,751017,Health Care,Major Pharmaceuticals
frg,Franchise Group Inc.,United States,NA,197030,Miscellaneous,Other Consumer Services
frgi,Fiesta Restaurant Group Inc.,United States,NA,128728,Consumer Services,Restaurants
frhc,Freedom Holding Corp.,Kazakhstan,NA,442283,Finance,Investment Bankers/Brokers/Service
frme,First Merchants Corporation,United States,NA,202568,Finance,Major Banks
frph,FRP Holdings Inc.,United States,NA,6205,Finance,Real Estate
frpt,Freshpet Inc.,United States,2014,193151,NA,NA
frst,Primis Financial Corp.,United States,NA,84148,Finance,Major Banks
frta,Forterra Inc.,United States,2016,282205,NA,NA
fsbw,FS Bancorp Inc.,United States,2012,6703,Finance,Banks
fsea,First Seacoast Bancorp,United States,2019,761,Finance,Commercial Banks
fsfg,First Savings Financial Group Inc.,United States,NA,11644,Finance,Major Banks
fsii,FS Development Corp. II Class A,United States,2021,9431,NA,NA
fslr,First Solar Inc.,United States,2006,2257828,Technology,Semiconductors
fsrv,FinServ Acquisition Corp. Class A,United States,2019,225152,NA,NA
fsrx,FinServ Acquisition Corp. II Class A,United States,2021,102,Finance,Business Services
fssi,Fortistar Sustainable Solutions Corp. Class A,United States,2021,285853,Finance,Business Services
fstr,L.B. Foster Company,United States,NA,67245,Basic Industries,Metal Fabrications
fstx,F-star Therapeutics Inc.,United States,2016,59137,Health Care,Major Pharmaceuticals
ftcv,FinTech Acquisition Corp. V Class A,United States,2021,391529,NA,NA
ftdr,frontdoor inc.,United States,NA,230884,Miscellaneous,Other Consumer Services
ftek,Fuel Tech Inc.,United States,NA,331617,Capital Goods,Pollution Control Equipment
ftft,Future FinTech Group Inc.,China,NA,1521627,Technology,EDP Services
fthm,Fathom Holdings Inc.,United States,2020,26071,Finance,Real Estate
ftiv,FinTech Acquisition Corp. IV Class A,United States,2020,134741,NA,NA
ftnt,Fortinet Inc.,United States,2009,749264,Miscellaneous,Diversified Manufacture
fulc,Fulcrum Therapeutics Inc.,United States,2019,48952,Health Care,Major Pharmaceuticals
fult,Fulton Financial Corporation,United States,NA,1165064,Finance,Major Banks
func,First United Corporation,United States,NA,16961,Finance,Major Banks
fusb,First US Bancshares Inc.,United States,NA,754,Finance,Major Banks
fuv,Arcimoto Inc.,United States,2017,1046703,Consumer Non-Durables,Motor Vehicles
fvam,5:01 Acquisition Corp. Class A,United States,2020,151450,NA,NA
fvcb,FVCBankcorp Inc.,United States,NA,14583,Finance,Commercial Banks
fve,Five Star Senior Living Inc.,United States,NA,130043,Health Care,Hospital/Nursing Management
fwaa,Fifth Wall Acquisition Corp. I Class A,United States,2021,1657558,NA,NA
fwona,Liberty Media Corporation Series A Liberty Formula One,United States,NA,85713,Consumer Services,Broadcasting
fwonk,Liberty Media Corporation Series C Liberty Formula One,United States,NA,495932,Consumer Services,Broadcasting
fwrd,Forward Air Corporation,United States,NA,85021,Transportation,Oil Refining/Marketing
fxnc,First National Corporation,United States,NA,738,Finance,Major Banks
gabc,German American Bancorp Inc.,United States,NA,51362,Finance,Major Banks
gaia,Gaia Inc. Class A,United States,1999,56579,Capital Goods,Industrial Machinery/Components
galt,Galectin Therapeutics Inc.,United States,NA,5073729,Health Care,Major Pharmaceuticals
ganx,Gain Therapeutics Inc.,United States,2021,20711,Health Care,Major Pharmaceuticals
gass,StealthGas Inc.,Greece,2005,26950,Transportation,Marine Transportation
gbci,Glacier Bancorp Inc.,United States,NA,528357,Finance,Major Banks
gbdc,Golub Capital BDC Inc.,United States,2010,296136,Finance,Investment Managers
gbio,Generation Bio Co.,United States,2020,608706,Health Care,Major Pharmaceuticals
gbli,Global Indemnity Group LLC Class A (DE),Ireland,NA,16965,Finance,Property-Casualty Insurers
gbny,Generations Bancorp NY Inc.,United States,2021,2314,Finance,Major Banks
gbox,Greenbox POS,United States,NA,1270709,Technology,EDP Services
gbs,GBS Inc.,United States,2020,29837,Capital Goods,Industrial Machinery/Components
gbt,Global Blood Therapeutics Inc.,United States,2015,575201,Health Care,Major Pharmaceuticals
gcac,Growth Capital Acquisition Corp. Class A,United States,2021,31949,Finance,Business Services
gcbc,Greene County Bancorp Inc.,United States,NA,10916,Finance,Banks
gcmg,GCM Grosvenor Inc. Class A,United States,NA,517220,Finance,Finance/Investors Services
gden,Golden Entertainment Inc.,United States,NA,61523,Consumer Services,Hotels/Resorts
gdrx,GoodRx Holdings Inc. Class A,United States,2020,974314,Technology,Retail: Computer Software & Peripheral Equipment
gdyn,Grid Dynamics Holdings Inc. Class A,United States,2018,116106,Technology,EDP Services
gecc,Great Elm Capital Corp.,United States,NA,201980,Finance,Finance/Investors Services
geg,Great Elm Group Inc.,United States,NA,26311,Health Care,Other Pharmaceuticals
genc,Gencor Industries Inc.,United States,NA,23006,Capital Goods,Construction/Ag Equipment/Trucks
geos,Geospace Technologies Corporation (Texas),United States,NA,18815,Capital Goods,Industrial Machinery/Components
gern,Geron Corporation,United States,1996,1628867,Health Care,Major Pharmaceuticals
gevo,Gevo Inc.,United States,2011,15047611,Health Care,Biotechnology: Commercial Physical & Biological Resarch
gfed,Guaranty Federal Bancshares Inc.,United States,NA,18094,Finance,Major Banks
gfn,General Finance Corporation General Finance Corporation,United States,NA,504690,Technology,Diversified Commercial Services
gh,Guardant Health Inc.,United States,2018,1033949,Health Care,Medical Specialities
ghac,Gaming & Hospitality Acquisition Corp. Class A,United States,2021,1410,Finance,Business Services
ghsi,Guardion Health Sciences Inc.,United States,2019,290771,Consumer Durables,Specialty Chemicals
ghvi,Gores Holdings VI Inc. Class A,United States,2021,593354,NA,NA
gifi,Gulf Island Fabrication Inc.,United States,1997,43210,Energy,Metal Fabrications
giii,G-III Apparel Group LTD.,United States,1989,315150,Consumer Services,Department/Specialty Retail Stores
gild,Gilead Sciences Inc.,United States,1992,5463289,Health Care,Major Pharmaceuticals
glad,Gladstone Capital Corporation,United States,2001,209927,Finance,Finance/Investors Services
glbs,Globus Maritime Limited,Greece,NA,444100,Transportation,Marine Transportation
glbz,Glen Burnie Bancorp,United States,NA,2103,Finance,Major Banks
gldd,Great Lakes Dredge & Dock Corporation,United States,NA,484423,Capital Goods,Oilfield Services/Equipment
glg,TD Holdings Inc.,China,2013,48217,Technology,EDP Services
glpi,Gaming and Leisure Properties Inc.,United States,NA,690078,Consumer Services,Real Estate Investment Trusts
glsi,Greenwich LifeSciences Inc.,United States,2020,227769,Health Care,Major Pharmaceuticals
glto,Galecto Inc.,Denmark,2020,18548,Health Care,Major Pharmaceuticals
gluu,Glu Mobile Inc.,United States,2007,1341608,Technology,EDP Services
glyc,GlycoMimetics Inc.,United States,2014,531374,Health Care,Major Pharmaceuticals
gmbl,Esports Entertainment Group Inc.,Malta,NA,335027,Consumer Services,Movies/Entertainment
gmii,Gores Metropoulos II Inc. Class A,United States,2021,35825,NA,NA
gmtx,Gemini Therapeutics Inc.,United States,NA,280450,Health Care,Major Pharmaceuticals
gnca,Genocea Biosciences Inc.,United States,2014,758480,Health Care,Major Pharmaceuticals
gnln,Greenlane Holdings Inc. Class A,United States,2019,242223,Miscellaneous,Diversified Commercial Services
gnog,Golden Nugget Online Gaming Inc. Class A,United States,2019,725419,Consumer Services,Services-Misc. Amusement & Recreation
gnpx,Genprex Inc.,United States,2018,355025,Health Care,Major Pharmaceuticals
gnrs,Greenrose Acquisition Corp.,United States,2020,42860,Finance,Major Banks
gnss,Genasys Inc.,United States,NA,58366,Capital Goods,Industrial Machinery/Components
gntx,Gentex Corporation,United States,NA,1480749,Capital Goods,Auto Parts:O.E.M.
gnty,Guaranty Bancshares Inc.,United States,2017,41533,Finance,Major Banks
gnus,Genius Brands International Inc.,United States,NA,8091205,Consumer Services,Publishing
goco,GoHealth Inc. Class A,United States,2020,540205,Finance,Specialty Insurers
goev,Canoo Inc. Class A,United States,2019,1932811,NA,NA
gogl,Golden Ocean Group Limited,Bermuda,NA,565630,Transportation,Marine Transportation
gogo,Gogo Inc.,United States,2013,1160073,Consumer Services,Telecommunications Equipment
googl,Alphabet Inc. Class A,United States,NA,1453200,Technology,Internet and Information Services
goss,Gossamer Bio Inc.,United States,2019,523833,Health Care,Major Pharmaceuticals
govx,GeoVax Labs Inc.,United States,NA,237505,Health Care,Major Pharmaceuticals
gpre,Green Plains Inc.,United States,NA,983316,Basic Industries,Major Chemicals
gpro,GoPro Inc. Class A,United States,2014,1764156,Miscellaneous,Industrial Machinery/Components
gray,Graybug Vision Inc.,United States,2020,651075,Health Care,Major Pharmaceuticals
grbk,Green Brick Partners Inc.,United States,NA,338056,Capital Goods,Homebuilding
gril,Muscle Maker Inc,United States,2020,590834,NA,NA
grmn,Garmin Ltd. (Switzerland),Switzerland,2000,620892,Capital Goods,Industrial Machinery/Components
grnq,Greenpro Capital Corp.,China,NA,3584989,Consumer Services,Professional Services
grpn,Groupon Inc.,United States,2011,464951,Technology,Advertising
grts,Gritstone Oncology Inc.,United States,2018,355340,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
grtx,Galera Therapeutics Inc.,United States,2019,275444,Consumer Durables,Specialty Chemicals
grwg,GrowGeneration Corp.,United States,NA,883876,Consumer Services,Other Specialty Stores
gsbc,Great Southern Bancorp Inc.,United States,1989,36886,Finance,Major Banks
gsev,Gores Holdings VII Inc. Class A,United States,2021,4603,NA,NA
gshd,Goosehead Insurance Inc. Class A,United States,2018,79464,Finance,Specialty Insurers
gsit,GSI Technology,United States,2007,50428,Technology,Semiconductors
gsky,GreenSky Inc. Class A,United States,2018,510961,Technology,EDP Services
gtbp,GT Biopharma Inc.,United States,NA,646373,Health Care,Major Pharmaceuticals
gthx,G1 Therapeutics Inc.,United States,2017,740376,Health Care,Major Pharmaceuticals
gtim,Good Times Restaurants Inc.,United States,NA,52976,Consumer Services,Restaurants
gtyh,GTY Technology Holdings Inc.,United States,2016,96030,Technology,Computer Software: Prepackaged Software
gure,Gulf Resources Inc. (NV),China,NA,18461,Basic Industries,Major Chemicals
gvp,GSE Systems Inc.,United States,NA,171075,Technology,Computer Software: Prepackaged Software
gwac,Good Works Acquisition Corp.,United States,2020,269914,NA,NA
gwgh,GWG Holdings Inc,United States,2014,10021,Finance,Life Insurance
gwrs,Global Water Resources Inc.,United States,2016,15741,Public Utilities,Water Supply
gxgx,GX Acquisiton Corp. Class A,United States,2019,185498,NA,NA
gyro,Gyrodyne LLC,United States,NA,1910,Consumer Services,Real Estate Investment Trusts
ha,Hawaiian Holdings Inc.,United States,NA,593094,Transportation,Air Freight/Delivery Services
haac,Health Assurance Acquisition Corp. Class A,United States,2021,216060,NA,NA
hafc,Hanmi Financial Corporation,United States,NA,128441,Finance,Major Banks
hain,Hain Celestial Group Inc. (The),United States,NA,843718,Capital Goods,Office Equipment/Supplies/Services
hall,Hallmark Financial Services Inc.,United States,NA,52302,Finance,Property-Casualty Insurers
halo,Halozyme Therapeutics Inc.,United States,NA,633680,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
harp,Harpoon Therapeutics Inc.,United States,2019,78548,Health Care,Major Pharmaceuticals
hayn,Haynes International Inc.,United States,2007,43363,NA,NA
hban,Huntington Bancshares Incorporated,United States,NA,27385380,Finance,Major Banks
hbcp,Home Bancorp Inc.,United States,NA,7013,Finance,Banks
hbio,Harvard Bioscience Inc.,United States,2000,104556,Capital Goods,Biotechnology: Laboratory Analytical Instruments
hbmd,Howard Bancorp Inc.,United States,NA,10601,Finance,Major Banks
hbnc,Horizon Bancorp Inc.,United States,NA,154230,Finance,Major Banks
hbp,Huttig Building Products Inc.,United States,NA,120707,Capital Goods,Wholesale Distributors
hbt,HBT Financial Inc.,United States,2019,32362,Finance,Commercial Banks
hcap,Harvest Capital Credit Corporation,United States,NA,7371,Finance,Finance/Investors Services
hcar,Healthcare Services Acquisition Corporation Class A,United States,2021,3905,NA,NA
hcat,Health Catalyst Inc,United States,2019,849065,Health Care,Managed Health Care
hcci,Heritage-Crystal Clean Inc.,United States,2008,26560,Public Utilities,Water Supply
hcdi,Harbor Custom Development Inc.,United States,2020,854036,Consumer Services,Building operators
hcic,Hennessy Capital Investment Corp. V Class A,United States,2021,111459,NA,NA
hcii,Hudson Executive Investment Corp. II Class A,United States,2021,7996,Finance,Business Services
hckt,Hackett Group Inc (The).,United States,NA,82623,Technology,Retail: Computer Software & Peripheral Equipment
hcsg,Healthcare Services Group Inc.,United States,1983,594806,Health Care,Assisted Living Services
hdsn,Hudson Technologies Inc.,United States,NA,221037,Basic Industries,Specialty Chemicals
hec,Hudson Executive Investment Corp. Class A,United States,2020,1291578,NA,NA
hees,H&E Equipment Services Inc.,United States,2006,187664,Technology,Engineering & Construction
hele,Helen of Troy Limited,Bermuda,NA,166758,Miscellaneous,Other Consumer Services
