Symbol,Name,Country,IPO Year,Volume,Sector,Industry
CRBP,Corbus Pharmaceuticals Holdings Inc.,United States,NA,1725275,Health Care,Major Pharmaceuticals
CRCT,Cricut Inc. Class A,United States,2021,233040,Capital Goods,Wholesale Distributors
CRDF,Cardiff Oncology Inc.,United States,NA,746622,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CREE,Cree Inc.,United States,1993,1579463,Technology,Semiconductors
CREG,China Recycling Energy Corporation,China,NA,548133,NA,NA
CREX,Creative Realities Inc.,United States,NA,216651,Technology,EDP Services
CRIS,Curis Inc.,United States,NA,703121,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CRKN,Crown Electrokinetics Corp.,United States,NA,86403,NA,NA
CRMD,CorMedix Inc.,United States,NA,240826,Health Care,Major Pharmaceuticals
CRMT,America's Car-Mart Inc,United States,NA,52556,Consumer Services,Other Specialty Stores
CRNC,Cerence Inc.,United States,NA,504522,Technology,EDP Services
CRNX,Crinetics Pharmaceuticals Inc.,United States,2018,70834,Health Care,Major Pharmaceuticals
CROX,Crocs Inc.,United States,2006,1301781,Consumer Non-Durables,Shoe Manufacturing
CRSA,Crescent Acquisition Corp Class A,United States,2019,23875,NA,NA
CRSR,Corsair Gaming Inc.,United States,2020,452242,Technology,Computer Manufacturing
CRTD,Creatd Inc.,United States,NA,115009,Consumer Services,Publishing
CRTX,Cortexyme Inc.,United States,2019,142061,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CRUS,Cirrus Logic Inc.,United States,1989,342811,Technology,Semiconductors
CRVL,CorVel Corp.,United States,NA,41583,Finance,Specialty Insurers
CRVS,Corvus Pharmaceuticals Inc.,United States,2016,209579,Health Care,Major Pharmaceuticals
CRWD,CrowdStrike Holdings Inc. Class A,United States,2019,2498188,Technology,EDP Services
CRWS,Crown Crafts Inc,United States,NA,15739,Basic Industries,Textiles
CSBR,Champions Oncology Inc.,United States,NA,12460,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CSCO,Cisco Systems Inc. (DE),United States,1990,14016795,Technology,Computer peripheral equipment
CSGP,CoStar Group Inc.,United States,1998,167317,Finance,Real Estate
CSGS,CSG Systems International Inc.,United States,1996,116649,Technology,EDP Services
CSII,Cardiovascular Systems Inc.,United States,1981,162561,Health Care,Medical/Dental Instruments
CSOD,Cornerstone OnDemand Inc.,United States,2011,156185,Technology,Computer Software: Prepackaged Software
CSPI,CSP Inc.,United States,1982,6930,Technology,EDP Services
CSQ,Calamos Strategic Total Return,United States,2004,221164,Finance,Finance Companies
CSSE,Chicken Soup for the Soul Entertainment Inc. Class A,United States,2017,32219,Consumer Services,Broadcasting
CSTL,Castle Biosciences Inc.,United States,2019,120999,Health Care,Medical Specialities
CSTR,CapStar Financial Holdings Inc.,United States,2016,60768,Finance,Major Banks
CSWC,Capital Southwest Corporation,United States,NA,64087,Finance,Finance/Investors Services
CSWI,CSW Industrials Inc.,United States,NA,42022,Basic Industries,Home Furnishings
CSX,CSX Corporation,United States,NA,3182460,Transportation,Railroads
CTAQ,Carney Technology Acquisition Corp. II Class A,United States,2021,1541,NA,NA
CTAS,Cintas Corporation,United States,1983,251507,Miscellaneous,Business Services
CTBI,Community Trust Bancorp Inc.,United States,NA,42033,Finance,Major Banks
CTG,Computer Task Group Inc.,United States,NA,44401,Technology,EDP Services
CTHR,Charles & Colvard Ltd,United States,1997,245881,Consumer Non-Durables,Consumer Specialties
CTIB,Yunhong CTI Ltd.,United States,1997,362971,Miscellaneous,Diversified Commercial Services
CTIC,CTI BioPharma Corp. (DE),United States,1997,496617,Health Care,Major Pharmaceuticals
CTLP,Cantaloupe Inc.,United States,NA,484782,Miscellaneous,Office Equipment/Supplies/Services
CTMX,CytomX Therapeutics Inc.,United States,2015,1148327,Health Care,Major Pharmaceuticals
CTRE,CareTrust REIT Inc.,United States,NA,504655,Consumer Services,Real Estate Investment Trusts
CTRN,Citi Trends Inc.,United States,2005,208475,NA,NA
CTSH,Cognizant Technology Solutions Corporation Class A,United States,1998,2392656,Technology,EDP Services
CTSO,Cytosorbents Corporation,United States,NA,177323,Health Care,Medical/Dental Instruments
CTXR,Citius Pharmaceuticals Inc.,United States,NA,3316040,Health Care,Major Pharmaceuticals
CTXS,Citrix Systems Inc.,United States,1995,749313,Technology,Computer Software: Prepackaged Software
CUBA,Herzfeld Caribbean Basin Fund Inc. (The),United States,NA,2833,Finance,Investment Managers
CUE,Cue Biopharma Inc.,United States,2018,88325,Health Care,Major Pharmaceuticals
CUEN,Cuentas Inc.,United States,NA,62043,Technology,Computer Software: Prepackaged Software
CURI,CuriosityStream Inc. Class A,United States,2020,456707,Consumer Services,Movies/Entertainment
CUTR,Cutera Inc.,United States,2004,224242,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
CVBF,CVB Financial Corporation,United States,NA,423632,Finance,Major Banks
CVCO,Cavco Industries Inc. When Issued,United States,NA,40865,Basic Industries,Homebuilding
CVCY,Central Valley Community Bancorp,United States,NA,15905,Finance,Major Banks
CVET,Covetrus Inc.,United States,NA,470362,Health Care,Managed Health Care
CVGI,Commercial Vehicle Group Inc.,United States,2004,221899,Capital Goods,Auto Parts:O.E.M.
CVGW,Calavo Growers Inc.,United States,NA,76768,NA,NA
CVLG,Covenant Logistics Group Inc. Class A,United States,NA,42424,Transportation,Trucking Freight/Courier Services
CVLT,Commvault Systems Inc.,United States,2006,341176,Technology,Computer Software: Prepackaged Software
CVLY,Codorus Valley Bancorp Inc,United States,NA,27446,Finance,Savings Institutions
CVV,CVD Equipment Corporation,United States,NA,17796,Technology,Industrial Machinery/Components
CWBC,Community West Bancshares,United States,NA,1413,Finance,Major Banks
CWBR,CohBar Inc.,United States,NA,976311,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
CWST,Casella Waste Systems Inc. Class A,United States,1997,411558,Public Utilities,Environmental Services
CXDC,China XD Plastics Company Limited,China,NA,46789,Consumer Non-Durables,Plastic Products
CXDO,Crexendo Inc.,United States,NA,17736,Technology,EDP Services
CYAN,Cyanotech Corporation,United States,NA,111364,Consumer Non-Durables,Farming/Seeds/Milling
CYBE,CyberOptics Corporation,United States,1987,58845,Capital Goods,Electronic Components
CYCC,Cyclacel Pharmaceuticals Inc.,United States,NA,42716,Health Care,Major Pharmaceuticals
CYCN,Cyclerion Therapeutics Inc.,United States,NA,435128,Health Care,Major Pharmaceuticals
CYRX,CryoPort Inc.,United States,NA,318456,NA,NA
CYTH,Cyclo Therapeutics Inc.,United States,NA,138240,Consumer Durables,Specialty Chemicals
CYTK,Cytokinetics Incorporated,United States,2004,969977,Health Care,Major Pharmaceuticals
CZNC,Citizens & Northern Corp,United States,NA,34839,Finance,Major Banks
CZR,Caesars Entertainment Inc.,United States,NA,1489515,Consumer Services,Hotels/Resorts
CZWI,Citizens Community Bancorp Inc.,United States,NA,41104,Finance,Savings Institutions
DAIO,Data I/O Corporation,United States,1981,13766,Capital Goods,Industrial Machinery/Components
DAKT,Daktronics Inc.,United States,1994,121062,Capital Goods,Office Equipment/Supplies/Services
DARE,Dare Bioscience Inc.,United States,2014,359253,Health Care,Major Pharmaceuticals
DBDR,Roman DBDR Tech Acquisition Corp. Class A,United States,2020,607227,NA,NA
DBTX,Decibel Therapeutics Inc.,United States,2021,36964,Health Care,Major Pharmaceuticals
DBX,Dropbox Inc. Class A,United States,2018,4357632,Technology,Computer Software: Prepackaged Software
DCOM,Dime Community Bancshares Inc.,United States,NA,136544,Finance,Savings Institutions
DCPH,Deciphera Pharmaceuticals Inc.,United States,2017,311732,Health Care,Major Pharmaceuticals
DCRB,Decarbonization Plus Acquisition Corporation Class A,United States,2020,166113,NA,NA
DCT,Duck Creek Technologies Inc.,United States,2020,338564,Technology,Retail: Computer Software & Peripheral Equipment
DCTH,Delcath Systems Inc.,United States,NA,140911,Health Care,Medical Specialities
DDMX,DD3 Acquisition Corp. II Class A,Mexico,2021,500,NA,NA
DDOG,Datadog Inc. Class A,United States,2019,2642003,Technology,EDP Services
DENN,Denny's Corporation,United States,NA,501775,Consumer Services,Restaurants
DFFN,Diffusion Pharmaceuticals Inc.,United States,NA,830260,Health Care,Major Pharmaceuticals
DFH,Dream Finders Homes Inc. Class A,United States,2021,129690,NA,NA
DFHT,Deerfield Healthcare Technology Acquisitions Corp. Class A,United States,2020,36202,NA,NA
DFPH,DFP Healthcare Acquisitions Corp. Class A,United States,2020,62,Finance,Major Banks
DGICA,Donegal Group Inc. Class A,United States,NA,50283,Finance,Property-Casualty Insurers
DGICB,Donegal Group Inc. Class B,United States,1986,53,Finance,Property-Casualty Insurers
DGII,Digi International Inc.,United States,1989,210507,Technology,Computer peripheral equipment
DGLY,Digital Ally Inc.,United States,NA,5036816,Miscellaneous,Diversified Manufacture
DHHC,DiamondHead Holdings Corp. Class A,United States,2021,12330,Finance,Business Services
DHIL,Diamond Hill Investment Group Inc. Class A,United States,NA,10096,Finance,Investment Managers
DIOD,Diodes Incorporated,United States,NA,170044,Technology,Semiconductors
DISCA,Discovery Inc. Series A,United States,NA,10102724,Consumer Services,Television Services
DISCB,Discovery Inc. Series B,United States,NA,3819,Consumer Services,Television Services
DISCK,Discovery Inc. Series C,United States,NA,3386673,Consumer Services,Television Services
DISH,DISH Network Corporation Class A,United States,1995,4436029,Consumer Services,Television Services
DJCO,Daily Journal Corp. (S.C.),United States,NA,3627,Consumer Services,Newspapers/Magazines
DKNG,DraftKings Inc. Class A,United States,2019,10159260,Consumer Services,Services-Misc. Amusement & Recreation
DLPN,Dolphin Entertainment Inc.,United States,NA,10013824,NA,NA
DLTH,Duluth Holdings Inc. Class B,United States,2015,118293,Consumer Services,Department/Specialty Retail Stores
DLTR,Dollar Tree Inc.,United States,1995,952651,Consumer Services,Department/Specialty Retail Stores
DMAC,DiaMedica Therapeutics Inc.,United States,2018,33878,NA,NA
DMRC,Digimarc Corporation,United States,NA,130593,Technology,EDP Services
DMTK,DermTech Inc.,United States,2017,763925,Health Care,Managed Health Care
DNLI,Denali Therapeutics Inc.,United States,2017,305019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
DOCU,DocuSign Inc.,United States,2018,1431783,Technology,EDP Services
DOGZ,Dogness (International) Corporation Class A,China,2017,80808,Consumer Durables,Miscellaneous manufacturing industries
DOMO,Domo Inc. Class B,United States,2018,239940,Technology,Computer Software: Prepackaged Software
DORM,Dorman Products Inc.,United States,NA,107967,Capital Goods,Auto Parts:O.E.M.
DRIO,DarioHealth Corp.,Israel,NA,98301,Health Care,Medical/Dental Instruments
DRNA,Dicerna Pharmaceuticals Inc.,United States,2014,476756,Health Care,Biotechnology: Commercial Physical & Biological Resarch
DRRX,DURECT Corporation,United States,2000,586024,Health Care,Major Pharmaceuticals
DRVN,Driven Brands Holdings Inc.,United States,2021,473227,NA,NA
DSGN,Design Therapeutics Inc.,United States,2021,90789,Health Care,Major Pharmaceuticals
DSGX,Descartes Systems Group Inc. (The),Canada,NA,59979,NA,NA
DSKE,Daseke Inc.,United States,2015,303424,NA,NA
DSP,Viant Technology Inc. Class A,United States,2021,338544,Technology,EDP Services
DSPG,DSP Group Inc.,United States,1994,72201,Technology,Semiconductors
DTEA,DAVIDsTEA Inc.,Canada,2015,91403,NA,NA
DTIL,Precision BioSciences Inc.,United States,2019,265815,Health Care,Major Pharmaceuticals
DTSS,Datasea Inc.,China,NA,26257,Technology,Retail: Computer Software & Peripheral Equipment
DUNE,Dune Acquisition Corporation Class A,United States,2021,23372,NA,NA
DUOT,Duos Technologies Group Inc.,United States,NA,23768,Technology,Computer Software: Prepackaged Software
DVAX,Dynavax Technologies Corporation,United States,2004,1638883,Health Care,Major Pharmaceuticals
DWSN,Dawson Geophysical Company,United States,NA,23227,Energy,Oil & Gas Production
DXCM,DexCom Inc.,United States,2005,409203,Health Care,Medical/Dental Instruments
DXPE,DXP Enterprises Inc.,United States,NA,67387,Capital Goods,Industrial Machinery/Components
DXYN,Dixie Group Inc. (The),United States,NA,85841,Consumer Durables,Home Furnishings
DYAI,Dyadic International Inc.,United States,NA,77059,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
DYN,Dyne Therapeutics Inc.,United States,2020,211672,Consumer Durables,Specialty Chemicals
DYNT,Dynatronics Corporation,United States,NA,112480,Health Care,Medical/Dental Instruments
DZSI,DZS Inc.,United States,NA,96417,Public Utilities,Telecommunications Equipment
EA,Electronic Arts Inc.,United States,NA,2365293,Technology,Computer Software: Prepackaged Software
EAC,Edify Acquisition Corp. Class A,United States,2021,300,NA,NA
EAR,Eargo Inc.,United States,2020,825088,Health Care,Medical Specialities
EAST,Eastside Distilling Inc.,United States,NA,169697,Consumer Non-Durables,Beverages (Production/Distribution)
EBAY,eBay Inc.,United States,1998,5072858,Consumer Services,Catalog/Specialty Distribution
EBC,Eastern Bankshares Inc.,United States,2020,1246847,Finance,Major Banks
EBET,Esports Technologies Inc.,United States,2021,412886,Consumer Services,Services-Misc. Amusement & Recreation
EBIX,Ebix Inc.,United States,NA,255097,Technology,EDP Services
EBMT,Eagle Bancorp Montana Inc.,United States,NA,20102,Finance,Savings Institutions
EBSB,Meridian Bancorp Inc.,United States,NA,4703403,Finance,Major Banks
EBTC,Enterprise Bancorp Inc,United States,NA,10312,Finance,Major Banks
ECHO,Echo Global Logistics Inc.,United States,2009,218058,Transportation,Oil Refining/Marketing
ECOL,US Ecology Inc,United States,NA,121904,Public Utilities,Environmental Services
ECOR,electroCore Inc.,United States,2018,404093,Health Care,Medical/Dental Instruments
ECPG,Encore Capital Group Inc,United States,NA,253529,NA,NA
EDIT,Editas Medicine Inc.,United States,2016,858888,Health Care,Major Pharmaceuticals
EDUC,Educational Development Corporation,United States,NA,10683,Consumer Services,Books
EEFT,Euronet Worldwide Inc.,United States,1997,254893,Technology,EDP Services
EEIQ,Elite Education Group International Ltd.,United States,2021,574323,Consumer Services,Other Consumer Services
EFOI,Energy Focus Inc.,United States,NA,107623,Consumer Durables,Building Products
EFSC,Enterprise Financial Services Corporation,United States,NA,263872,Finance,Major Banks
EGAN,eGain Corporation,United States,1999,104125,Technology,Computer Software: Prepackaged Software
EGBN,Eagle Bancorp Inc.,United States,NA,152368,Finance,Major Banks
EGLE,Eagle Bulk Shipping Inc.,United States,NA,213317,Transportation,Marine Transportation
EGLX,Enthusiast Gaming Holdings Inc.,Canada,NA,604699,NA,NA
EGRX,Eagle Pharmaceuticals Inc.,United States,2014,81007,Health Care,Major Pharmaceuticals
EHTH,eHealth Inc.,United States,2006,395295,Finance,Specialty Insurers
EIGR,Eiger BioPharmaceuticals Inc.,United States,2014,105315,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
EKSO,Ekso Bionics Holdings Inc.,United States,NA,71429,Health Care,Medical/Dental Instruments
ELDN,Eledon Pharmaceuticals Inc.,United States,2014,12757,Health Care,Major Pharmaceuticals
ELOX,Eloxx Pharmaceuticals Inc.,United States,NA,151962,Health Care,Major Pharmaceuticals
ELYS,Elys Game Technology Corp.,Canada,NA,190598,Consumer Services,Movies/Entertainment
EMCF,Emclaire Financial Corp,United States,NA,93,Finance,Major Banks
EMKR,EMCORE Corporation,United States,1997,419280,Technology,Semiconductors
EML,Eastern Company (The),United States,NA,12661,Capital Goods,Industrial Specialties
ENFA,890 5th Avenue Partners Inc. Class A,United States,2021,7609,NA,NA
ENG,ENGlobal Corporation,United States,NA,326394,Consumer Services,Military/Government/Technical
